Time,Value
2016-04-01 04:57:00,62.75757575757576
2016-04-01 04:58:00,56.214285714285715
2016-04-01 04:59:00,51.72727272727273
2016-04-01 05:00:00,50.59090909090909
2016-04-01 05:01:00,60.06060606060606
2016-04-01 05:02:00,62.041666666666664
2016-04-01 05:03:00,69.5909090909091
2016-04-01 05:04:00,70.04761904761905
2016-04-01 05:05:00,70.14285714285714
2016-04-01 05:06:00,70.81818181818181
2016-04-01 05:07:00,69.08
2016-04-01 05:08:00,57.96
2016-04-01 05:09:00,51.36363636363637
2016-04-01 05:10:00,50.75
2016-04-01 05:11:00,50.59090909090909
2016-04-01 05:12:00,50.857142857142854
2016-04-01 05:13:00,50.82608695652174
2016-04-01 05:14:00,51.666666666666664
2016-04-01 05:15:00,52.714285714285715
2016-04-01 05:16:00,53.041666666666664
2016-04-01 05:17:00,53.76190476190476
2016-04-01 05:18:00,54.56
2016-04-01 05:19:00,53.72727272727273
2016-04-01 05:20:00,53.869565217391305
2016-04-01 05:21:00,54.59090909090909
2016-04-01 05:22:00,54.416666666666664
2016-04-01 05:23:00,54.69565217391305
2016-04-01 05:24:00,54.09090909090909
2016-04-01 05:25:00,54.916666666666664
2016-04-01 05:26:00,56.40909090909091
2016-04-01 05:27:00,55.34782608695652
2016-04-01 05:28:00,55.476190476190474
2016-04-01 05:29:00,55.875
2016-04-01 05:30:00,57.0
2016-04-01 05:31:00,57.54545454545455
2016-04-01 05:32:00,56.125
2016-04-01 05:33:00,55.166666666666664
2016-04-01 05:34:00,59.916666666666664
2016-04-01 05:35:00,61.411764705882355
2016-04-01 05:36:00,61.0
2016-04-01 05:37:00,60.0
2016-04-01 05:38:00,57.2
2016-04-01 05:39:00,55.285714285714285
2016-04-01 05:40:00,58.76923076923077
2016-04-01 05:41:00,56.857142857142854
2016-04-01 05:42:00,53.75
2016-04-01 05:43:00,54.18181818181818
2016-04-01 05:44:00,54.166666666666664
2016-04-01 05:45:00,54.869565217391305
2016-04-01 05:46:00,54.68181818181818
2016-04-01 05:47:00,56.18181818181818
2016-04-01 05:48:00,56.083333333333336
2016-04-01 05:49:00,57.523809523809526
2016-04-01 05:50:00,59.607142857142854
2016-04-01 05:51:00,56.541666666666664
2016-04-01 05:52:00,56.73913043478261
2016-04-01 05:53:00,59.166666666666664
2016-04-01 05:54:00,59.56521739130435
2016-04-01 05:55:00,59.84615384615385
2016-04-01 05:56:00,56.625
2016-04-01 05:57:00,56.083333333333336
2016-04-01 05:58:00,59.96551724137931
2016-04-01 05:59:00,54.82608695652174
2016-04-01 06:00:00,56.3448275862069
2016-04-01 06:01:00,56.57142857142857
2016-04-01 06:02:00,58.64
2016-04-01 06:03:00,54.291666666666664
2016-04-01 06:04:00,56.375
2016-04-01 06:05:00,58.03846153846154
2016-04-01 06:06:00,55.26923076923077
2016-04-01 06:07:00,58.48148148148148
2016-04-01 06:08:00,56.04761904761905
2016-04-01 06:09:00,58.310344827586206
2016-04-01 06:10:00,56.88
2016-04-01 06:11:00,52.0
2016-04-01 06:12:00,49.95652173913044
2016-04-01 06:13:00,52.5
2016-04-01 06:14:00,58.76
2016-04-01 06:15:00,54.608695652173914
2016-04-01 06:16:00,55.74074074074074
2016-04-01 06:17:00,55.56
2016-04-01 06:18:00,57.035714285714285
2016-04-01 06:19:00,57.375
2016-04-01 06:20:00,54.52
2016-04-01 06:21:00,50.17391304347826
2016-04-01 06:22:00,49.80952380952381
2016-04-01 06:23:00,50.65217391304348
2016-04-01 06:24:00,52.75
2016-04-01 06:25:00,52.31818181818182
2016-04-01 06:26:00,53.52173913043478
2016-04-01 06:27:00,54.142857142857146
2016-04-01 06:28:00,54.0
2016-04-01 06:29:00,54.083333333333336
2016-04-01 06:30:00,55.08695652173913
2016-04-01 06:31:00,55.13636363636363
2016-04-01 06:32:00,55.625
2016-04-01 06:33:00,55.6
2016-04-01 06:34:00,54.391304347826086
2016-04-01 06:35:00,55.42857142857143
2016-04-01 06:36:00,56.86363636363637
2016-04-01 06:37:00,55.63636363636363
2016-04-01 06:38:00,56.541666666666664
2016-04-01 06:39:00,56.30434782608695
2016-04-01 06:40:00,57.76
2016-04-01 06:41:00,56.833333333333336
2016-04-01 06:42:00,57.86363636363637
2016-04-01 06:43:00,58.333333333333336
2016-04-01 06:44:00,57.76
2016-04-01 06:45:00,58.375
2016-04-01 06:46:00,58.86363636363637
2016-04-01 06:47:00,58.625
2016-04-01 06:48:00,59.90909090909091
2016-04-01 06:49:00,58.95652173913044
2016-04-01 06:50:00,58.30434782608695
2016-04-01 06:51:00,59.166666666666664
2016-04-01 06:52:00,58.958333333333336
2016-04-01 06:53:00,51.8
2016-04-01 06:54:00,53.4
2016-04-01 06:55:00,56.12
2016-04-01 06:56:00,56.285714285714285
2016-04-01 06:57:00,58.63636363636363
2016-04-01 06:58:00,61.95454545454545
2016-04-01 06:59:00,62.375
2016-04-01 07:00:00,59.19230769230769
2016-04-01 07:01:00,65.56
2016-04-01 07:02:00,62.0
2016-04-01 07:03:00,58.30769230769231
2016-04-01 07:04:00,58.53846153846154
2016-04-01 07:05:00,64.85714285714286
2016-04-01 07:06:00,61.625
2016-04-01 07:07:00,59.6
2016-04-01 07:08:00,61.208333333333336
2016-04-01 07:09:00,62.17391304347826
2016-04-01 07:10:00,62.625
2016-04-01 07:11:00,59.91304347826087
2016-04-01 07:12:00,57.80769230769231
2016-04-01 07:13:00,58.73076923076923
2016-04-01 07:14:00,56.96153846153846
2016-04-01 07:15:00,63.0
2016-04-01 07:16:00,59.59090909090909
2016-04-01 07:17:00,57.76923076923077
2016-04-01 07:18:00,57.793103448275865
2016-04-01 07:19:00,60.5
2016-04-01 07:20:00,61.333333333333336
2016-04-01 07:21:00,60.03333333333333
2016-04-01 07:22:00,59.148148148148145
2016-04-01 07:23:00,58.57692307692308
2016-04-01 07:24:00,60.06666666666667
2016-04-01 07:25:00,54.285714285714285
2016-04-01 07:26:00,65.94117647058823
2016-04-01 07:27:00,72.95
2016-04-01 07:28:00,56.34615384615385
2016-04-01 07:29:00,57.5
2016-04-01 07:30:00,59.23076923076923
2016-04-01 07:31:00,60.54838709677419
2016-04-01 07:32:00,55.142857142857146
2016-04-01 07:33:00,55.592592592592595
2016-04-01 07:34:00,59.30769230769231
2016-04-01 07:35:00,68.4
2016-04-01 07:36:00,56.48148148148148
2016-04-01 07:37:00,57.30434782608695
2016-04-01 07:38:00,55.18181818181818
2016-04-01 07:39:00,58.84615384615385
2016-04-01 07:40:00,60.6
2016-04-01 07:41:00,54.0
2016-04-01 07:42:00,55.291666666666664
2016-04-01 07:43:00,58.13636363636363
2016-04-01 07:44:00,56.625
2016-04-01 07:45:00,59.46153846153846
2016-04-01 07:46:00,58.75
2016-04-01 07:47:00,62.40909090909091
2016-04-01 07:48:00,59.0
2016-04-01 07:49:00,53.44444444444444
2016-04-01 07:50:00,53.0
2016-04-01 07:51:00,54.34782608695652
2016-04-01 07:52:00,57.77777777777778
2016-04-01 07:53:00,57.392857142857146
2016-04-01 07:54:00,55.869565217391305
2016-04-01 07:55:00,56.2
2016-04-01 07:56:00,55.857142857142854
2016-04-01 07:57:00,57.28
2016-04-01 07:58:00,57.42857142857143
2016-04-01 07:59:00,56.09090909090909
2016-04-01 08:00:00,57.23809523809524
2016-04-01 08:01:00,57.77272727272727
2016-04-01 08:02:00,57.95652173913044
2016-04-01 08:03:00,58.13636363636363
2016-04-01 08:04:00,60.52173913043478
2016-04-01 08:05:00,78.76923076923077
2016-04-01 08:06:00,74.96153846153847
2016-04-01 08:07:00,57.89655172413793
2016-04-01 08:08:00,58.16129032258065
2016-04-01 08:09:00,58.77777777777778
2016-04-01 08:10:00,65.58333333333333
2016-04-01 08:11:00,83.6969696969697
2016-04-01 08:12:00,86.0
2016-04-01 08:13:00,85.0
2016-04-01 08:14:00,75.76923076923077
2016-04-01 08:15:00,71.6774193548387
2016-04-01 08:16:00,73.04347826086956
2016-04-01 08:17:00,77.04545454545455
2016-04-01 08:18:00,78.92
2016-04-01 08:19:00,72.65384615384616
2016-04-01 08:20:00,66.16666666666667
2016-04-01 08:21:00,70.875
2016-04-01 08:22:00,72.75
2016-04-01 08:23:00,69.76190476190476
2016-04-01 08:24:00,72.81818181818181
2016-04-01 08:25:00,69.31818181818181
2016-04-01 08:26:00,74.81481481481481
2016-04-01 08:27:00,74.27272727272727
2016-04-01 08:28:00,72.08695652173913
2016-04-01 08:29:00,71.43478260869566
2016-04-01 08:30:00,70.95238095238095
2016-04-01 08:31:00,71.0
2016-04-01 08:32:00,72.16666666666667
2016-04-01 08:33:00,73.65217391304348
2016-04-01 08:34:00,72.96428571428571
2016-04-01 08:35:00,72.48
2016-04-01 08:36:00,71.29166666666667
2016-04-01 08:37:00,69.3125
2016-04-01 08:38:00,69.5625
2016-04-01 08:39:00,75.56666666666666
2016-04-01 08:40:00,67.18518518518519
2016-04-01 08:41:00,72.875
2016-04-01 08:42:00,65.83333333333333
2016-04-01 08:43:00,70.96428571428571
2016-04-01 08:44:00,70.08695652173913
2016-04-01 08:45:00,70.4
2016-04-01 08:46:00,72.51162790697674
2016-04-01 08:47:00,73.3913043478261
2016-04-01 08:48:00,67.6774193548387
2016-04-01 08:49:00,67.89655172413794
2016-04-01 08:50:00,71.51724137931035
2016-04-01 08:51:00,71.24
2016-04-01 08:52:00,71.92307692307692
2016-04-01 08:53:00,71.11538461538461
2016-04-01 08:54:00,75.45454545454545
2016-04-01 08:55:00,73.77777777777777
2016-04-01 08:56:00,74.72
2016-04-01 08:57:00,77.57575757575758
2016-04-01 08:58:00,67.55172413793103
2016-04-01 08:59:00,76.34482758620689
2016-04-01 09:00:00,70.875
2016-04-01 09:01:00,74.25
2016-04-01 09:02:00,77.125
2016-04-01 09:03:00,71.42307692307692
2016-04-01 09:04:00,69.61538461538461
2016-04-01 09:05:00,77.21875
2016-04-01 09:06:00,74.0
2016-04-01 09:07:00,77.42857142857143
2016-04-01 09:08:00,71.64
2016-04-01 09:09:00,71.6086956521739
2016-04-01 09:10:00,71.68
2016-04-01 09:11:00,71.58333333333333
2016-04-01 09:12:00,69.2
2016-04-01 09:13:00,71.1923076923077
2016-04-01 09:14:00,69.125
2016-04-01 09:15:00,73.44444444444444
2016-04-01 09:16:00,71.5
2016-04-01 09:17:00,70.10344827586206
2016-04-01 09:18:00,69.4
2016-04-01 09:19:00,69.25806451612904
2016-04-01 09:20:00,68.75
2016-04-01 09:21:00,65.46666666666667
2016-04-01 09:22:00,66.67647058823529
2016-04-01 09:23:00,63.26923076923077
2016-04-01 09:24:00,62.44
2016-04-01 09:25:00,66.04166666666667
2016-04-01 09:26:00,67.47826086956522
2016-04-01 09:27:00,67.04
2016-04-01 09:28:00,68.44444444444444
2016-04-01 09:29:00,71.9090909090909
2016-04-01 09:30:00,65.96666666666667
2016-04-01 09:31:00,64.84615384615384
2016-04-01 09:32:00,68.38461538461539
2016-04-01 09:33:00,66.28
2016-04-01 09:34:00,68.54285714285714
2016-04-01 09:35:00,69.54838709677419
2016-04-01 09:36:00,76.21212121212122
2016-04-01 09:37:00,76.5
2016-04-01 09:38:00,72.125
2016-04-01 09:39:00,70.42307692307692
2016-04-01 09:40:00,71.10344827586206
2016-04-01 09:41:00,69.77777777777777
2016-04-01 09:42:00,71.46428571428571
2016-04-01 09:43:00,66.3913043478261
2016-04-01 09:44:00,69.96428571428571
2016-04-01 09:45:00,73.93548387096774
2016-04-01 09:46:00,74.79310344827586
2016-04-01 09:47:00,69.58620689655173
2016-04-01 09:48:00,70.85714285714286
2016-04-01 09:49:00,67.84375
2016-04-01 09:50:00,72.82352941176471
2016-04-01 09:51:00,74.375
2016-04-01 09:52:00,72.03225806451613
2016-04-01 09:53:00,70.54285714285714
2016-04-01 09:54:00,70.0
2016-04-01 09:55:00,72.88235294117646
2016-04-01 09:56:00,69.38461538461539
2016-04-01 09:57:00,68.92
2016-04-01 09:58:00,70.64
2016-04-01 09:59:00,70.81818181818181
2016-04-01 10:00:00,73.37037037037037
2016-04-01 10:01:00,73.6774193548387
2016-04-01 10:02:00,74.53571428571429
2016-04-01 10:03:00,79.04166666666667
2016-04-01 10:04:00,72.32142857142857
2016-04-01 10:05:00,68.38461538461539
2016-04-01 10:06:00,67.76
2016-04-01 10:07:00,72.75
2016-04-01 10:08:00,74.26923076923077
2016-04-01 10:09:00,71.24
2016-04-01 10:10:00,69.875
2016-04-01 10:11:00,73.25
2016-04-01 10:12:00,74.70370370370371
2016-04-01 10:13:00,72.83333333333333
2016-04-01 10:14:00,70.52
2016-04-01 10:15:00,71.875
2016-04-01 10:16:00,69.75
2016-04-01 10:17:00,70.37931034482759
2016-04-01 10:18:00,71.34782608695652
2016-04-01 10:19:00,73.04347826086956
2016-04-01 10:20:00,73.13636363636364
2016-04-01 10:21:00,77.79166666666667
2016-04-01 10:22:00,79.06451612903226
2016-04-01 10:23:00,77.12121212121212
2016-04-01 10:24:00,76.57692307692308
2016-04-01 10:25:00,77.11538461538461
2016-04-01 10:26:00,75.0
2016-04-01 10:27:00,70.96153846153847
2016-04-01 10:28:00,66.32142857142857
2016-04-01 10:29:00,59.46153846153846
2016-04-01 10:30:00,61.30434782608695
2016-04-01 10:31:00,65.92307692307692
2016-04-01 10:32:00,75.25
2016-04-01 10:33:00,63.166666666666664
2016-04-01 10:34:00,70.92592592592592
2016-04-01 10:35:00,73.35714285714286
2016-04-01 10:36:00,74.83333333333333
2016-04-01 10:37:00,63.51724137931034
2016-04-01 10:38:00,66.44827586206897
2016-04-01 10:39:00,72.76666666666667
2016-04-01 10:40:00,67.96774193548387
2016-04-01 10:41:00,74.03448275862068
2016-04-01 10:42:00,71.73076923076923
2016-04-01 10:43:00,70.48
2016-04-01 10:44:00,66.78260869565217
2016-04-01 10:45:00,68.73076923076923
2016-04-01 10:46:00,72.10714285714286
2016-04-01 10:47:00,73.84615384615384
2016-04-01 10:48:00,75.20833333333333
2016-04-01 10:49:00,79.02702702702703
2016-04-01 10:50:00,71.86666666666666
2016-04-01 10:51:00,75.79166666666667
2016-04-01 10:52:00,74.44444444444444
2016-04-01 10:53:00,77.51724137931035
2016-04-01 10:54:00,73.88
2016-04-01 10:55:00,81.44444444444444
2016-04-01 10:56:00,85.19047619047619
2016-04-01 10:57:00,82.875
2016-04-01 10:58:00,78.0
2016-04-01 10:59:00,75.05
2016-04-01 11:00:00,76.22222222222223
2016-04-01 11:01:00,68.44117647058823
2016-04-01 11:02:00,64.35483870967742
2016-04-01 11:03:00,66.03125
2016-04-01 11:04:00,75.48387096774194
2016-04-01 11:05:00,73.76
2016-04-01 11:06:00,73.52
2016-04-01 11:07:00,72.48275862068965
2016-04-01 11:08:00,73.84615384615384
2016-04-01 11:09:00,73.57692307692308
2016-04-01 11:10:00,80.23529411764706
2016-04-01 11:11:00,82.65898693405707
2016-04-01 11:12:00,82.66680586438652
2016-04-01 11:13:00,80.37330193615908
2016-04-01 11:14:00,79.05393273393273
2016-04-01 11:15:00,80.40702906567874
2016-04-01 11:16:00,79.86078403739118
2016-04-01 11:17:00,80.88521164021164
2016-04-01 11:18:00,81.66198528443068
2016-04-01 11:19:00,80.86972208950469
2016-04-01 11:20:00,84.16881589895016
2016-04-01 11:21:00,82.88215395118621
2016-04-01 11:22:00,84.84063591580833
2016-04-01 11:23:00,81.9973325199645
2016-04-01 11:24:00,82.4994948187883
2016-04-01 11:25:00,82.30198601662887
2016-04-01 11:26:00,83.38749163879598
2016-04-01 11:27:00,82.85942760942761
2016-04-01 11:28:00,85.68174841408404
2016-04-01 11:29:00,83.72916062198671
2016-04-01 11:30:00,83.72621902941778
2016-04-01 11:31:00,82.56693925407784
2016-04-01 11:32:00,82.13768416768417
2016-04-01 11:33:00,114.95652173913044
2016-04-01 11:34:00,82.71428571428571
2016-04-01 11:35:00,82.72222222222223
2016-04-01 11:36:00,92.22857142857143
2016-04-01 11:37:00,90.75862068965517
2016-04-01 11:38:00,83.84615384615384
2016-04-01 11:39:00,80.57692307692308
2016-04-01 11:40:00,84.03225806451613
2016-04-01 11:41:00,98.51428571428572
2016-04-01 11:42:00,94.38709677419355
2016-04-01 11:43:00,83.39285714285714
2016-04-01 11:44:00,86.96296296296296
2016-04-01 11:45:00,103.06666666666666
2016-04-01 11:46:00,98.56410256410257
2016-04-01 11:47:00,107.58620689655173
2016-04-01 11:48:00,91.5
2016-04-01 11:49:00,85.125
2016-04-01 11:50:00,84.92307692307692
2016-04-01 11:51:00,88.92
2016-04-01 11:52:00,89.24
2016-04-01 11:53:00,87.54545454545455
2016-04-01 11:54:00,86.0
2016-04-01 11:55:00,88.11538461538461
2016-04-01 11:56:00,90.65217391304348
2016-04-01 11:57:00,81.63333333333334
2016-04-01 11:58:00,83.29166666666667
2016-04-01 11:59:00,82.65217391304348
2016-04-01 12:00:00,84.70833333333333
2016-04-01 12:01:00,82.18518518518519
2016-04-01 12:02:00,87.25925925925925
2016-04-01 12:03:00,82.78571428571429
2016-04-01 12:04:00,83.21739130434783
2016-04-01 12:05:00,77.93103448275862
2016-04-01 12:06:00,87.07692307692308
2016-04-01 12:07:00,90.56
2016-04-01 12:08:00,94.56521739130434
2016-04-01 12:09:00,93.08695652173913
2016-04-01 12:10:00,90.56
2016-04-01 12:11:00,90.32142857142857
2016-04-01 12:12:00,90.75
2016-04-01 12:13:00,93.4090909090909
2016-04-01 12:14:00,92.625
2016-04-01 12:15:00,94.15
2016-04-01 12:16:00,93.8
2016-04-01 12:17:00,92.22727272727273
2016-04-01 12:18:00,92.82608695652173
2016-04-01 12:19:00,90.625
2016-04-01 12:20:00,89.58333333333333
2016-04-01 12:21:00,89.30434782608695
2016-04-01 12:22:00,92.45454545454545
2016-04-01 12:23:00,97.07142857142857
2016-04-01 12:24:00,92.83333333333333
2016-04-01 12:25:00,88.14285714285714
2016-04-01 12:26:00,91.48
2016-04-01 12:27:00,90.55172413793103
2016-04-01 12:28:00,87.96428571428571
2016-04-01 12:29:00,90.30434782608695
2016-04-01 12:30:00,91.36
2016-04-01 12:31:00,90.23809523809524
2016-04-01 12:32:00,90.61538461538461
2016-04-01 12:33:00,86.28
2016-04-01 12:34:00,90.17391304347827
2016-04-01 12:35:00,92.45833333333333
2016-04-01 12:36:00,90.83333333333333
2016-04-01 12:37:00,101.12
2016-04-01 12:38:00,99.66666666666667
2016-04-01 12:39:00,95.6923076923077
2016-04-01 12:40:00,96.04
2016-04-01 12:41:00,97.0909090909091
2016-04-01 12:42:00,98.45833333333333
